Date,High,Low,Open,Close,Volume,Adj Close
2003-02-14,84.19999694824219,81.81999969482422,82.37000274658203,84.1500015258789,59580900.0,59.52872848510742
2003-02-18,85.80000305175781,84.38999938964844,84.52999877929688,85.62999725341797,39492700.0,60.57570266723633
2003-02-19,85.47000122070312,84.27999877929688,85.31999969482422,85.18000030517578,31432000.0,60.25737380981445
2003-02-20,85.41999816894531,84.05000305175781,85.20999908447266,84.33000183105469,29280100.0,59.65607452392578
2003-02-21,85.73999786376953,83.45999908447266,84.37999725341797,85.18000030517578,60955800.0,60.25737380981445
2003-02-24,85.0,83.58999633789062,84.93000030517578,83.80000305175781,30628600.0,59.28114318847656
2003-02-25,84.48999786376953,82.22000122070312,82.94999694824219,84.47000122070312,56770600.0,59.755123138427734
2003-02-26,84.52999877929688,83.08000183105469,84.0199966430664,83.23999786376953,37787200.0,58.88498306274414
2003-02-27,84.75,83.16000366210938,83.69999694824219,84.33999633789062,51126000.0,59.663150787353516
2003-02-28,85.2300033569336,84.16000366210938,84.47000122070312,84.9000015258789,43666800.0,60.05927658081055
2003-03-03,85.77999877929688,83.72000122070312,85.26000213623047,84.08999633789062,42923100.0,59.48627853393555
2003-03-04,84.01000213623047,82.6500015258789,83.94999694824219,82.75,31440500.0,58.53833770751953
2003-03-05,83.54000091552734,82.36000061035156,82.61000061035156,83.44999694824219,43974700.0,59.03352737426758
2003-03-06,83.5199966430664,82.47000122070312,82.87000274658203,82.75,41217700.0,58.53833770751953
2003-03-07,83.98999786376953,81.43000030517578,81.61000061035156,83.31999969482422,63538000.0,58.94159698486328
2003-03-10,82.86000061035156,81.0999984741211,82.5999984741211,81.31999969482422,41014100.0,57.52676773071289
2003-03-11,82.0,80.4800033569336,81.4800033569336,80.5199966430664,48102700.0,56.9608154296875
2003-03-12,81.0999984741211,79.37999725341797,80.37999725341797,81.05999755859375,62459800.0,57.34282684326172
2003-03-13,83.91000366210938,81.52999877929688,82.18000030517578,83.86000061035156,72117800.0,59.32357406616211
2003-03-14,84.7699966430664,83.3499984741211,84.19999694824219,84.12999725341797,63951800.0,59.514556884765625
2003-03-17,86.94999694824219,83.22000122070312,83.45999908447266,86.77999877929688,88217500.0,61.389217376708984
2003-03-18,87.3499984741211,86.27999877929688,87.1500015258789,87.29000091552734,50792300.0,61.7499885559082
2003-03-19,88.16000366210938,86.68000030517578,87.27999877929688,87.95999908447266,49630800.0,62.22396469116211
2003-03-20,88.58999633789062,86.3499984741211,87.33000183105469,88.1500015258789,67321600.0,62.358375549316406
2003-03-21,89.87999725341797,87.93000030517578,88.80000305175781,89.66999816894531,71165300.0,63.68940353393555
2003-03-24,88.13999938964844,86.3499984741211,88.0199966430664,86.69000244140625,65398900.0,61.57280349731445
2003-03-25,88.26000213623047,86.44000244140625,86.73999786376953,87.5199966430664,61040100.0,62.16236114501953
2003-03-26,87.8499984741211,86.80000305175781,87.55999755859375,87.08000183105469,45740800.0,61.849822998046875
2003-03-27,87.66000366210938,85.98999786376953,86.4000015258789,87.1500015258789,53120200.0,61.89955520629883
2003-03-28,87.27999877929688,86.25,86.47000122070312,86.70999908447266,32583000.0,61.587039947509766
2003-03-31,86.58999633789062,84.4000015258789,85.3499984741211,84.73999786376953,61119500.0,60.187808990478516
2003-04-01,86.38999938964844,84.91000366210938,85.25,86.04000091552734,53574000.0,61.11112976074219
2003-04-02,88.7699966430664,87.5,87.54000091552734,88.12000274658203,50431200.0,62.58849334716797
2003-04-03,88.98999786376953,87.6500015258789,88.87000274658203,87.69999694824219,48755500.0,62.290191650390625
2003-04-04,88.58999633789062,87.62000274658203,88.43000030517578,88.22000122070312,36250100.0,62.65951919555664
2003-04-07,90.8499984741211,87.97000122070312,90.33999633789062,88.05000305175781,69776200.0,62.538787841796875
2003-04-08,88.6500015258789,87.70999908447266,88.30000305175781,88.19000244140625,39712700.0,62.63823318481445
2003-04-09,89.0999984741211,86.7699966430664,88.36000061035156,87.02999877929688,55647300.0,61.81431198120117
2003-04-10,87.62999725341797,85.70999908447266,87.08999633789062,87.51000213623047,41812400.0,62.155235290527344
2003-04-11,88.69999694824219,86.86000061035156,88.16000366210938,87.1500015258789,47730100.0,61.89955520629883
2003-04-14,89.0,87.0,87.47000122070312,88.94999694824219,36711700.0,63.17802047729492
2003-04-15,89.77999877929688,88.41999816894531,88.83999633789062,89.77999877929688,49709800.0,63.767555236816406
2003-04-16,90.05999755859375,88.02999877929688,89.91000366210938,88.25,51788000.0,62.68083572387695
2003-04-17,89.72000122070312,88.19000244140625,88.30000305175781,89.55999755859375,37403100.0,63.611263275146484
2003-04-21,90.16000366210938,89.05999755859375,89.86000061035156,89.6500015258789,32052700.0,63.67520523071289
2003-04-22,91.55999755859375,88.88999938964844,89.0999984741211,91.33999633789062,59763600.0,64.87557220458984
2003-04-23,92.3499984741211,91.23999786376953,91.62000274658203,92.18000030517578,44227100.0,65.47217559814453
2003-04-24,92.08000183105469,90.95999908447266,91.52999877929688,91.36000061035156,49692400.0,64.8897705078125
2003-04-25,91.47000122070312,90.0199966430664,91.30000305175781,90.2300033569336,43917200.0,64.08716583251953
2003-04-28,92.19000244140625,90.30000305175781,90.44000244140625,91.79000091552734,46432900.0,65.19519805908203
2003-04-29,92.80000305175781,91.4000015258789,92.13999938964844,92.11000061035156,52017100.0,65.42244720458984
2003-04-30,92.56999969482422,91.41000366210938,91.91000366210938,91.91000366210938,48709100.0,65.2803955078125
2003-05-01,92.7300033569336,90.5,91.91999816894531,91.9000015258789,50240400.0,65.27330017089844
2003-05-02,93.47000122070312,91.48999786376953,91.55999755859375,93.20999908447266,50201500.0,66.2037582397461
2003-05-05,93.77999877929688,92.5,93.47000122070312,93.02999877929688,35437800.0,66.07585906982422
2003-05-06,94.37999725341797,93.0,93.04000091552734,93.91000366210938,44401000.0,66.70094299316406
2003-05-07,94.13999938964844,92.97000122070312,93.41999816894531,93.38999938964844,41413100.0,66.33157348632812
2003-05-08,93.33000183105469,92.27999877929688,92.5199966430664,92.44999694824219,40570700.0,65.6639633178711
2003-05-09,93.80000305175781,92.61000061035156,92.83000183105469,93.7300033569336,33608100.0,66.5730972290039
2003-05-12,95.12000274658203,93.27999877929688,93.5,94.87999725341797,35662300.0,67.3899154663086
2003-05-13,95.18000030517578,94.26000213623047,94.52999877929688,94.70999908447266,39253600.0,67.2691421508789
2003-05-14,95.23999786376953,93.91000366210938,95.08999633789062,94.51000213623047,32195100.0,67.12708282470703
2003-05-15,95.33000183105469,94.25,94.88999938964844,95.11000061035156,43879200.0,67.55325317382812
2003-05-16,95.44999694824219,94.26000213623047,94.88999938964844,94.87000274658203,38905000.0,67.3827896118164
2003-05-19,94.41999816894531,92.33000183105469,94.1500015258789,92.6500015258789,41606000.0,65.80604553222656
2003-05-20,93.02999877929688,91.58999633789062,92.81999969482422,92.45999908447266,55404600.0,65.6710433959961
2003-05-21,92.87999725341797,91.91000366210938,92.11000061035156,92.6500015258789,49333800.0,65.80604553222656
2003-05-22,94.05000305175781,92.68000030517578,92.94999694824219,93.56999969482422,38421800.0,66.4594497680664
2003-05-23,93.9800033569336,93.13999938964844,93.52999877929688,93.76000213623047,26155900.0,66.59442138671875
2003-05-27,95.83999633789062,93.06999969482422,93.30000305175781,95.4000015258789,43719200.0,67.75924682617188
2003-05-28,96.47000122070312,95.43000030517578,95.8499984741211,95.66999816894531,37727100.0,67.95099639892578
2003-05-29,96.81999969482422,95.08000183105469,95.87999725341797,95.41999816894531,50844200.0,67.77342224121094
2003-05-30,97.08999633789062,95.55999755859375,95.9000015258789,96.94999694824219,52529500.0,68.86012268066406
2003-06-02,98.44999694824219,96.66999816894531,97.52999877929688,97.3499984741211,50305500.0,69.14423370361328
2003-06-03,97.83999633789062,96.8499984741211,97.1500015258789,97.75,38254500.0,69.42835998535156
2003-06-04,99.3499984741211,97.56999969482422,97.66000366210938,99.16000366210938,49360700.0,70.42982482910156
2003-06-05,99.6500015258789,98.2699966430664,98.58000183105469,99.6500015258789,46262400.0,70.77786254882812
2003-06-06,101.4000015258789,99.12999725341797,100.4000015258789,99.26000213623047,60356800.0,70.5008544921875
2003-06-09,99.0999984741211,97.7699966430664,98.7699966430664,98.25,37808500.0,69.78347778320312
2003-06-10,99.26000213623047,98.19000244140625,98.45999908447266,99.25,29965900.0,70.49375915527344
2003-06-11,100.38999938964844,98.70999908447266,99.16000366210938,100.30000305175781,37610200.0,71.2395248413086
2003-06-12,100.9000015258789,99.62000274658203,100.75,100.61000061035156,36442000.0,71.45973205566406
2003-06-13,100.75,98.94999694824219,100.61000061035156,99.55999755859375,48628300.0,70.71393585205078
2003-06-16,101.69999694824219,99.80000305175781,99.95999908447266,101.66000366210938,36326300.0,72.20551300048828
2003-06-17,102.18000030517578,101.2300033569336,102.06999969482422,101.66000366210938,36801800.0,72.20551300048828
2003-06-18,102.13999938964844,101.0,101.29000091552734,101.56999969482422,35521000.0,72.14157104492188
2003-06-19,101.7300033569336,99.83999633789062,101.63999938964844,100.0199966430664,43551700.0,71.0406494140625
2003-06-20,100.5,99.41999816894531,100.38999938964844,99.44000244140625,41545000.0,70.88384246826172
2003-06-23,99.66000366210938,97.91999816894531,99.44999694824219,98.41999816894531,34237500.0,70.15673065185547
2003-06-24,99.08999633789062,98.0199966430664,98.22000122070312,98.5199966430664,36213600.0,70.22799682617188
2003-06-25,99.44000244140625,97.52999877929688,98.52999877929688,97.52999877929688,47743400.0,69.52230834960938
2003-06-26,98.9800033569336,96.95999908447266,97.77999877929688,98.80000305175781,33477300.0,70.4276123046875
2003-06-27,99.19000244140625,97.58000183105469,98.75,97.66000366210938,54208800.0,69.6149673461914
2003-06-30,98.66999816894531,97.47000122070312,98.22000122070312,97.62999725341797,33349000.0,69.5936279296875
2003-07-01,98.8499984741211,96.43000030517578,97.25,98.52999877929688,51322800.0,70.23513793945312
2003-07-02,99.79000091552734,98.56999969482422,98.7699966430664,99.7699966430664,34662100.0,71.11906433105469
2003-07-03,99.8499984741211,97.9000015258789,99.06999969482422,98.73999786376953,30792800.0,70.38484191894531
2003-07-07,100.9000015258789,99.6500015258789,99.6500015258789,100.69999694824219,31391100.0,71.78199768066406
2003-07-08,101.29000091552734,100.16999816894531,100.5,101.1500015258789,30952500.0,72.10277557373047
2003-07-09,101.4000015258789,100.02999877929688,100.91999816894531,100.58000183105469,36528500.0,71.6964340209961
2003-07-10,100.04000091552734,98.62999725341797,99.83999633789062,99.30000305175781,49777700.0,70.78402709960938
2003-07-11,100.44999694824219,99.38999938964844,99.38999938964844,100.23999786376953,39976300.0,71.4541015625
2003-07-14,101.9000015258789,100.44999694824219,101.19999694824219,100.7300033569336,42114900.0,71.80339050292969
2003-07-15,101.45999908447266,99.94999694824219,101.37999725341797,100.51000213623047,42573600.0,71.64656066894531
2003-07-16,100.87000274658203,99.2300033569336,100.80999755859375,99.91999816894531,39894200.0,71.22599029541016
2003-07-17,99.87999725341797,98.16000366210938,99.1500015258789,98.5,52253500.0,70.21376037597656
2003-07-18,99.80000305175781,98.45999908447266,99.0199966430664,99.51000213623047,35698100.0,70.93372344970703
2003-07-21,99.48999786376953,97.8499984741211,99.44999694824219,98.27999877929688,34786000.0,70.05693817138672
2003-07-22,99.41000366210938,97.91999816894531,98.69000244140625,99.16999816894531,49968300.0,70.69135284423828
2003-07-23,99.44999694824219,98.27999877929688,99.20999908447266,99.23999786376953,37275400.0,70.74125671386719
2003-07-24,100.33999633789062,98.37000274658203,99.98999786376953,98.48999786376953,40896200.0,70.20662689208984
2003-07-25,100.29000091552734,98.04000091552734,98.66000366210938,100.2300033569336,43241100.0,71.44696807861328
2003-07-28,100.9800033569336,99.66999816894531,100.37000274658203,99.86000061035156,34382800.0,71.18321228027344
2003-07-29,100.26000213623047,98.68000030517578,100.13999938964844,99.4000015258789,53472100.0,70.85533142089844
2003-07-30,99.75,98.93000030517578,99.5999984741211,99.16000366210938,28363300.0,70.68424224853516
2003-07-31,100.91000366210938,99.16999816894531,99.9800033569336,99.38999938964844,54937200.0,70.84818267822266
2003-08-01,99.52999877929688,98.23999786376953,99.19000244140625,98.51000213623047,49321000.0,70.22090148925781
2003-08-04,99.0,97.0,98.30999755859375,98.51000213623047,55214100.0,70.22090148925781
2003-08-05,98.76000213623047,96.33999633789062,98.41000366210938,96.41999816894531,61415600.0,68.73108673095703
2003-08-06,98.05999755859375,96.41999816894531,96.69000244140625,96.9800033569336,50096900.0,69.13025665283203
2003-08-07,98.06999969482422,96.76000213623047,97.16999816894531,98.0,43427400.0,69.85736083984375
2003-08-08,98.55000305175781,97.76000213623047,98.31999969482422,98.27999877929688,27357300.0,70.05693817138672
2003-08-11,99.04000091552734,97.83999633789062,98.26000213623047,98.6500015258789,34631400.0,70.32066345214844
2003-08-12,99.58999633789062,98.41999816894531,98.70999908447266,99.55000305175781,43285600.0,70.96226501464844
2003-08-13,99.8499984741211,98.52999877929688,99.81999969482422,99.04000091552734,36152000.0,70.59870910644531
2003-08-14,99.75,98.44999694824219,99.0999984741211,99.30999755859375,35525100.0,70.79116821289062
2003-08-15,99.79000091552734,99.12000274658203,99.36000061035156,99.62000274658203,12567000.0,71.01214599609375
2003-08-18,100.5999984741211,99.73999786376953,99.93000030517578,100.4800033569336,22873800.0,71.62519073486328
2003-08-19,100.94000244140625,100.0,100.69000244140625,100.86000061035156,37437700.0,71.89604187011719
2003-08-20,100.88999938964844,100.16000366210938,100.29000091552734,100.44999694824219,21295300.0,71.60376739501953
2003-08-21,101.5199966430664,100.4000015258789,101.05000305175781,100.7699966430664,46494200.0,71.8318862915039
2003-08-22,101.81999969482422,99.7300033569336,101.75,99.7699966430664,52040300.0,71.11906433105469
2003-08-25,100.83000183105469,99.27999877929688,99.70999908447266,99.93000030517578,23473000.0,71.23309326171875
2003-08-26,100.38999938964844,98.83000183105469,99.5,100.11000061035156,45065800.0,71.3614273071289
2003-08-27,100.36000061035156,99.56999969482422,100.05000305175781,100.13999938964844,18919500.0,71.3828125
2003-08-28,101.0,99.66000366210938,100.4000015258789,100.76000213623047,27402400.0,71.82476806640625
2003-08-29,101.4800033569336,100.4800033569336,100.61000061035156,101.44000244140625,28706600.0,72.30950164794922
2003-09-02,102.87999725341797,101.05000305175781,101.63999938964844,102.80000305175781,49419100.0,73.2789306640625
2003-09-03,103.69999694824219,102.77999877929688,103.02999877929688,103.36000061035156,44912400.0,73.67809295654297
2003-09-04,103.55000305175781,102.76000213623047,103.0999984741211,103.41000366210938,28381000.0,73.7137680053711
2003-09-05,103.55000305175781,102.4000015258789,102.94000244140625,102.83000183105469,31637300.0,73.3003158569336
2003-09-08,103.87999725341797,102.93000030517578,103.04000091552734,103.68000030517578,32632800.0,73.90624237060547
2003-09-09,103.45999908447266,102.68000030517578,103.37000274658203,103.0,35053200.0,73.4214859008789
2003-09-10,102.80000305175781,101.55000305175781,102.52999877929688,101.95999908447266,45904900.0,72.68013763427734
2003-09-11,102.76000213623047,101.83999633789062,102.0999984741211,102.26000213623047,38396300.0,72.89401245117188
2003-09-12,102.63999938964844,101.3499984741211,101.91000366210938,102.44999694824219,42524800.0,73.02943420410156
2003-09-15,102.62999725341797,101.94999694824219,102.5199966430664,102.08999633789062,21312800.0,72.7728271484375
2003-09-16,103.63999938964844,102.16999816894531,102.2300033569336,103.58000183105469,37892600.0,73.83494567871094
2003-09-17,103.79000091552734,103.05000305175781,103.4800033569336,103.37999725341797,31885800.0,73.69237518310547
2003-09-18,104.69999694824219,103.16999816894531,103.4000015258789,104.5999984741211,30243600.0,74.56201934814453
2003-09-19,104.5999984741211,103.4000015258789,104.2699966430664,103.66999816894531,34331600.0,74.18277740478516
2003-09-22,102.95999908447266,102.02999877929688,102.8499984741211,102.55000305175781,36677400.0,73.38135528564453
2003-09-23,103.29000091552734,102.36000061035156,102.58999633789062,102.94000244140625,32489200.0,73.6604232788086
2003-09-24,103.22000122070312,101.06999969482422,103.12000274658203,101.11000061035156,41694700.0,72.3509292602539
2003-09-25,101.87999725341797,100.19999694824219,101.41000366210938,100.27999877929688,52673100.0,71.75699615478516
2003-09-26,100.66000366210938,99.8499984741211,100.44000244140625,99.94999694824219,42914700.0,71.5208740234375
2003-09-29,100.98999786376953,99.79000091552734,100.30000305175781,100.93000030517578,36771600.0,72.22211456298828
2003-09-30,100.76000213623047,99.25,100.4800033569336,99.94999694824219,70764500.0,71.5208740234375
2003-10-01,102.18000030517578,100.19999694824219,100.23999786376953,102.08000183105469,65797600.0,73.04505920410156
2003-10-02,102.55999755859375,101.62999725341797,101.93000030517578,102.44999694824219,44591500.0,73.30978393554688
2003-10-03,104.27999877929688,103.08000183105469,103.66999816894531,103.38999938964844,48806900.0,73.98243713378906
2003-10-06,103.98999786376953,103.19999694824219,103.4800033569336,103.86000061035156,20226500.0,74.31875610351562
2003-10-07,104.30999755859375,102.91000366210938,103.26000213623047,104.26000213623047,42602900.0,74.60496520996094
2003-10-08,104.38999938964844,103.41000366210938,104.33000183105469,104.0,30920800.0,74.41889953613281
2003-10-09,105.22000122070312,103.83000183105469,104.87999725341797,104.27999877929688,40066500.0,74.61929321289062
2003-10-10,104.5999984741211,103.91000366210938,104.2699966430664,104.56999969482422,22682800.0,74.8268051147461
2003-10-13,105.29000091552734,104.51000213623047,104.70999908447266,104.9000015258789,23825600.0,75.06292724609375
2003-10-14,105.43000030517578,104.36000061035156,104.80000305175781,105.2699966430664,38484400.0,75.32766723632812
2003-10-15,105.88999938964844,104.63999938964844,105.86000061035156,104.98999786376953,39021700.0,75.12733459472656
2003-10-16,105.7300033569336,104.6500015258789,104.68000030517578,105.41000366210938,32772200.0,75.42786407470703
2003-10-17,105.62999725341797,103.9800033569336,105.47000122070312,104.26000213623047,32790300.0,74.60496520996094
2003-10-20,105.04000091552734,103.94000244140625,104.44999694824219,105.04000091552734,27657000.0,75.16310119628906
2003-10-21,105.27999877929688,104.31999969482422,104.81999969482422,104.86000061035156,26729100.0,75.03429412841797
2003-10-22,104.19000244140625,103.19000244140625,104.02999877929688,103.54000091552734,33914500.0,74.08977508544922
2003-10-23,103.94999694824219,102.83999633789062,102.88999938964844,103.3499984741211,45830500.0,73.95381927490234
2003-10-24,103.58000183105469,102.18000030517578,102.83000183105469,103.58000183105469,51723600.0,74.1183853149414
2003-10-27,104.18000030517578,103.2699966430664,103.73999786376953,103.62999725341797,32460200.0,74.15413665771484
2003-10-28,105.1500015258789,103.81999969482422,103.9800033569336,105.04000091552734,34956200.0,75.16310119628906
2003-10-29,105.43000030517578,103.87000274658203,104.7699966430664,105.18000030517578,30955400.0,75.26329803466797
2003-10-30,105.97000122070312,104.80000305175781,105.79000091552734,105.4000015258789,39123100.0,75.42073822021484
2003-10-31,105.73999786376953,105.22000122070312,105.4000015258789,105.30000305175781,25761600.0,75.34915161132812
2003-11-03,106.61000061035156,105.70999908447266,105.75,105.98999786376953,37589300.0,75.84288787841797
2003-11-04,106.2699966430664,105.58000183105469,105.98999786376953,105.76000213623047,31421600.0,75.67831420898438
2003-11-05,105.97000122070312,104.9000015258789,105.48999786376953,105.83999633789062,33558800.0,75.73556518554688
2003-11-06,106.44000244140625,105.0999984741211,105.5999984741211,106.4000015258789,28392300.0,76.13624572753906
2003-11-07,106.72000122070312,105.56999969482422,106.63999938964844,105.61000061035156,31723200.0,75.57097625732422
2003-11-10,105.83999633789062,105.01000213623047,105.73999786376953,105.18000030517578,25530800.0,75.26329803466797
2003-11-11,105.33000183105469,104.80000305175781,105.08999633789062,105.1500015258789,26558600.0,75.24182891845703
2003-11-12,106.47000122070312,105.16000366210938,105.2300033569336,106.33000183105469,28000000.0,76.08621215820312
2003-11-13,106.54000091552734,105.77999877929688,106.01000213623047,106.36000061035156,29714800.0,76.10763549804688
2003-11-14,106.94999694824219,105.29000091552734,106.4000015258789,105.45999908447266,49158500.0,75.4636459350586
2003-11-17,105.13999938964844,104.04000091552734,104.91000366210938,104.93000030517578,44382100.0,75.0843734741211
2003-11-18,105.44999694824219,103.69999694824219,105.23999786376953,103.83999633789062,41155000.0,74.304443359375
2003-11-19,105.01000213623047,103.91999816894531,104.02999877929688,104.72000122070312,29827000.0,74.93412017822266
2003-11-20,105.23999786376953,103.75,104.0,103.77999877929688,53578700.0,74.26152038574219
2003-11-21,104.33000183105469,103.62000274658203,104.23999786376953,104.20999908447266,30016000.0,74.56917572021484
2003-11-24,105.77999877929688,104.68000030517578,104.69000244140625,105.58999633789062,28906400.0,75.55665588378906
2003-11-25,106.41999816894531,105.44999694824219,105.7300033569336,105.98999786376953,37580000.0,75.84288787841797
2003-11-26,106.44999694824219,105.38999938964844,106.41999816894531,106.37000274658203,33053600.0,76.11481475830078
2003-11-28,106.66000366210938,106.19999694824219,106.27999877929688,106.44999694824219,10507500.0,76.17205047607422
2003-12-01,107.68000030517578,106.80000305175781,106.8499984741211,107.5999984741211,38699000.0,76.99494171142578
2003-12-02,107.7699966430664,107.06999969482422,107.37999725341797,107.33000183105469,35352000.0,76.80174255371094
2003-12-03,108.08000183105469,107.06999969482422,107.6500015258789,107.16000366210938,39078600.0,76.68011474609375
2003-12-04,107.72000122070312,106.94000244140625,107.16999816894531,107.5999984741211,36089500.0,76.99494171142578
2003-12-05,107.80000305175781,106.62000274658203,107.12000274658203,106.8499984741211,28824400.0,76.45829010009766
2003-12-08,107.63999938964844,106.68000030517578,106.73999786376953,107.56999969482422,32482900.0,76.97350311279297
2003-12-09,107.93000030517578,106.54000091552734,107.9000015258789,106.73999786376953,43596100.0,76.37955474853516
2003-12-10,106.9800033569336,105.95999908447266,106.7699966430664,106.7300033569336,36915400.0,76.3724136352539
2003-12-11,108.0999984741211,106.66999816894531,106.68000030517578,107.93000030517578,45304000.0,77.23109436035156
2003-12-12,108.19999694824219,107.38999938964844,107.97000122070312,108.13999938964844,34142200.0,77.38136291503906
2003-12-15,109.2300033569336,107.4800033569336,109.16999816894531,107.5999984741211,38693400.0,76.99494171142578
2003-12-16,108.5,107.5199966430664,107.68000030517578,108.16000366210938,32894200.0,77.39566802978516
2003-12-17,108.5,107.80000305175781,108.05999755859375,108.5,23198800.0,77.63896179199219
2003-12-18,109.7300033569336,108.38999938964844,108.55000305175781,109.72000122070312,29353100.0,78.51195526123047
2003-12-19,109.37000274658203,108.58000183105469,109.30000305175781,108.9000015258789,41465100.0,78.29336547851562
2003-12-22,109.66000366210938,108.77999877929688,108.79000091552734,109.66000366210938,27611300.0,78.83980560302734
2003-12-23,109.94999694824219,109.37999725341797,109.4800033569336,109.7300033569336,24741200.0,78.89012145996094
2003-12-24,109.87999725341797,109.43000030517578,109.5199966430664,109.62000274658203,8055800.0,78.81104278564453
2003-12-26,110.08000183105469,109.62999725341797,109.70999908447266,109.69999694824219,8308400.0,78.8685531616211
2003-12-29,111.2699966430664,109.77999877929688,110.0999984741211,111.16000366210938,22483700.0,79.91822052001953
2003-12-30,111.2699966430664,110.8499984741211,111.08999633789062,111.18000030517578,19559500.0,79.93260192871094
2003-12-31,111.5199966430664,110.83999633789062,111.22000122070312,111.27999877929688,31501800.0,80.0044937133789
2004-01-02,112.19000244140625,110.7300033569336,111.73999786376953,111.2300033569336,38072300.0,79.96855163574219
2004-01-05,112.5199966430664,111.58999633789062,111.69000244140625,112.44000244140625,27959800.0,80.83847045898438
2004-01-06,112.7300033569336,112.0,112.16000366210938,112.55000305175781,20472800.0,80.91757202148438
2004-01-07,113.05999755859375,111.88999938964844,112.38999938964844,112.93000030517578,30170400.0,81.19074249267578
2004-01-08,113.41000366210938,112.7699966430664,113.25,113.37999725341797,36438400.0,81.51427459716797
2004-01-09,113.5,112.2699966430664,112.83000183105469,112.38999938964844,54084300.0,80.80253601074219
2004-01-12,113.25,112.36000061035156,112.55000305175781,113.22000122070312,31564100.0,81.3992691040039
2004-01-13,113.2300033569336,111.76000213623047,113.08999633789062,112.55999755859375,54239700.0,80.92472839355469
2004-01-14,113.66000366210938,112.66999816894531,112.76000213623047,113.5,30112800.0,81.60054779052734
2004-01-15,114.05999755859375,112.58000183105469,113.56999969482422,113.77999877929688,38408700.0,81.80186462402344
2004-01-16,114.30999755859375,113.62999725341797,114.04000091552734,114.2300033569336,31922700.0,82.12540435791016
2004-01-20,114.6500015258789,113.81999969482422,114.52999877929688,114.19999694824219,29863000.0,82.10381317138672
2004-01-21,115.30000305175781,113.72000122070312,114.12999725341797,115.0999984741211,30725000.0,82.75086975097656
2004-01-22,115.37999725341797,114.58000183105469,115.13999938964844,114.80000305175781,29888500.0,82.53516387939453
2004-01-23,115.37000274658203,113.94999694824219,115.0,114.43000030517578,44245300.0,82.26918029785156
2004-01-26,115.93000030517578,114.37999725341797,114.38999938964844,115.87000274658203,30460600.0,83.30445098876953
2004-01-27,116.5,114.6500015258789,115.75,114.68000030517578,35322800.0,82.44892120361328
2004-01-28,115.27999877929688,112.94000244140625,114.9800033569336,113.37000274658203,52621300.0,81.50711822509766
2004-01-29,113.8499984741211,112.55999755859375,113.55999755859375,113.4800033569336,60117100.0,81.58619689941406
2004-01-30,113.72000122070312,113.08999633789062,113.5199966430664,113.4800033569336,30984400.0,81.58619689941406
2004-02-02,114.68000030517578,113.12000274658203,113.69999694824219,113.97000122070312,38832400.0,81.9384536743164
2004-02-03,114.13999938964844,113.44000244140625,113.73999786376953,113.77999877929688,25093500.0,81.80186462402344
2004-02-04,113.7300033569336,112.79000091552734,113.19000244140625,112.8499984741211,39332600.0,81.13322448730469
2004-02-05,113.54000091552734,112.77999877929688,113.16999816894531,113.18000030517578,37226800.0,81.37052917480469
2004-02-06,114.69999694824219,113.19999694824219,113.41999816894531,114.44999694824219,37216000.0,82.28355407714844
2004-02-09,114.87000274658203,114.29000091552734,114.66999816894531,114.4800033569336,24851300.0,82.30513763427734
2004-02-10,115.13999938964844,114.26000213623047,114.27999877929688,114.8499984741211,27908100.0,82.57113647460938
2004-02-11,116.38999938964844,114.16999816894531,114.8499984741211,116.06999969482422,42965700.0,83.44827270507812
2004-02-12,116.2699966430664,115.58000183105469,115.97000122070312,115.6500015258789,27814700.0,83.14628601074219
2004-02-13,116.19999694824219,114.75,115.81999969482422,115.12999725341797,44739900.0,82.7724609375
2004-02-17,116.43000030517578,115.7699966430664,115.8499984741211,116.16999816894531,23984300.0,83.52011108398438
2004-02-18,116.5999984741211,115.3499984741211,116.19999694824219,115.66000366210938,28618000.0,83.15348815917969
2004-02-19,116.38999938964844,115.05999755859375,116.33000183105469,115.2300033569336,51146200.0,82.8443603515625
2004-02-20,115.55999755859375,114.31999969482422,115.4800033569336,114.87999725341797,46728800.0,82.59270477294922
2004-02-23,115.26000213623047,114.16999816894531,115.22000122070312,114.58999633789062,36357000.0,82.38420104980469
2004-02-24,114.98999786376953,113.02999877929688,114.2699966430664,114.38999938964844,43953000.0,82.24040985107422
2004-02-25,115.05999755859375,114.31999969482422,114.45999908447266,114.87000274658203,31213600.0,82.58551025390625
2004-02-26,115.29000091552734,114.33999633789062,114.61000061035156,114.94000244140625,29683000.0,82.6358642578125
2004-02-27,115.73999786376953,114.62999725341797,115.19000244140625,115.0199966430664,39312000.0,82.69335174560547
2004-03-01,116.33999633789062,115.25,115.43000030517578,116.16000366210938,33130800.0,83.51298522949219
2004-03-02,116.97000122070312,115.2300033569336,115.94000244140625,115.4800033569336,38556400.0,83.02405548095703
2004-03-03,115.87000274658203,114.91999816894531,115.25,115.69000244140625,31346200.0,83.175048828125
2004-03-04,116.0999984741211,115.5199966430664,115.72000122070312,115.98999786376953,21060000.0,83.39070129394531
2004-03-05,116.94999694824219,115.27999877929688,115.41999816894531,116.37999725341797,55905600.0,83.67112731933594
2004-03-08,116.62000274658203,114.91000366210938,116.33999633789062,114.95999908447266,39281600.0,82.65021514892578
2004-03-09,115.20999908447266,114.23999786376953,115.0999984741211,114.5,39746100.0,82.31948852539062
